id,fechaAlta,hora,anamnesis,agendado,eog,tratamiento,temperatura,peso,referencia,notaCaja,atendidoPor,pendiente,aFuturo,createdAt,updatedAt,MascotumId,referenciumId,clienteId
132,2018-12-03T21:37:11.000Z,21:37:11,presenta lesiones alergicas en axila y zona de morroademas presenta conjuntivitis bilateralse le envia prednisolona 10mg y ocubiotic con esteroides,2018-12-03T21:37:11.000Z,Sin especificar,Sin especificar,0,11.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-12-03T21:37:11.000Z,2018-12-03T21:37:11.000Z,1088,1,65
133,2018-05-28T21:49:01.000Z,21:49:01,VOMITOS BILIOSOS Y DIARREASIN VACUNASDOLOR ABDOMINAL SE LE DA DOMPER VUELVE MAniANA EN LA MAniANA,2018-05-28T21:49:01.000Z,Sin especificar,Sin especificar,38.7,18.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-05-28T21:49:01.000Z,2018-05-28T21:49:01.000Z,1100,1,77
135,2020-02-11T15:04:55.000Z,15:04:55,PIODERMIA SUPERFICIAL CON LESIONES DE COLLARINOREJAS SIN LESIONALGO DE DERMATITIS PERI ORBITARIACONVENIA 18OMEGA 3     BAniOS DE CLORHEXIDINASE ESPERA RESULTADOS DE T4,2020-02-11T15:04:55.000Z,Sin especificar,Sin especificar,38,18,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-02-11T15:04:55.000Z,2020-02-11T15:04:55.000Z,1112,1,89
137,2021-02-12T21:33:35.000Z,21:33:35,Mc: se presenta a consulta con prurito interdigital y lamido ademas prurito e inflamacion de comisura labial derecha.Tto: prednisolona 20mg comp 1 comp por dia por 5 dias. Equilibrio obesity 200 gramos diarios.,2021-02-12T21:33:35.000Z,Sin especificar,Sin especificar,0,19.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-02-12T21:33:35.000Z,2021-02-12T21:33:35.000Z,1112,1,89
138,2021-08-07T14:00:10.000Z,14:00:10,Sin observaciones,2021-08-07T14:00:10.000Z,Sin especificar,Sin especificar,38.5,20,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-08-07T14:00:10.000Z,2021-08-07T14:00:10.000Z,1112,1,89
140,2021-11-02T15:26:15.000Z,15:26:15,Sin observaciones,2021-11-02T15:26:15.000Z,Sin especificar,Sin especificar,0,19.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-11-02T15:26:15.000Z,2021-11-02T15:26:15.000Z,1112,1,89
142,2023-09-13T15:02:49.000Z,15:02:49,Mc: aumento de peso y lagrimeo bilateral.Se ajusta cantidades alimento:racion 120 gramos por dia y alimentacion natural 225 gramos por dia. Se evidencia obstruccion de canal lagrimal se indica tobra oftal d por 7 dias.,2023-09-13T15:02:49.000Z,Sin especificar,Sin especificar,0,22,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-09-13T15:02:49.000Z,2023-09-13T15:02:49.000Z,1112,1,89
144,2018-05-29T20:12:48.000Z,20:12:48,VOMITOS Y DIARREA DESDE EL SABADO LO VE UN COLEGA Y LE ADM BUSCAPINASE LE ADM ONDANSETRON Y GELSUR M SE LE ENVIA A DOMICILIO PILERAN (20GOTAS) Y SULFAGEL (8HS) Y DIETA (I/D HUMEDO)MAniANA VUELVEN A CONTROL,2018-05-29T20:12:48.000Z,Sin especificar,Sin especificar,38.4,13.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-05-29T20:12:48.000Z,2018-05-29T20:12:48.000Z,1132,1,109
148,2023-03-30T14:16:23.000Z,14:16:23,Sin observaciones,2023-03-30T14:16:23.000Z,Sin especificar,Sin especificar,38.5,9.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-03-30T14:16:23.000Z,2023-03-30T14:16:23.000Z,35,1,115
151,2023-11-13T23:26:31.000Z,23:26:31,Mc: decaimiento desde ayer hoy no quiso comer. Vomitos biliosos de forma frecuente y en cualquier momento del dia sin alimento. Ademas estornudos desde hace unos dias. Reflejo tusigeno positivo. Auscultacion pulomar y cardiaca sp. Abdomen distendido con gas. Ademas molestia en hipocondrios sobretodo el izquierdo.Se extrae sangre. Se indica ecografia abodminal para ver bazo principalmente. Tto: cerenia hepatone dipirona y ranitidina. ,2023-11-13T23:26:31.000Z,Sin especificar,Sin especificar,39.2,9.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-11-13T23:26:31.000Z,2023-11-13T23:26:31.000Z,35,1,115
155,2020-11-19T15:45:57.000Z,15:45:57,Sin observaciones,2020-11-19T15:45:57.000Z,Sin especificar,Sin especificar,40,25,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-11-19T15:45:57.000Z,2020-11-19T15:45:57.000Z,1154,1,131
157,2018-06-01T20:34:27.000Z,20:34:27,SE PRESENTA CON LOS OJOS INFLAMADOS....SE LE REALIZA EX OCULAR S/P Y DE SUS ANEXOS S/PSE LE ADMINISTRA DEXA Y SE LE MANDA PREDNISOLONA POR 3 DIAS,2018-06-01T20:34:27.000Z,Sin especificar,Sin especificar,38.2,30.2,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-06-01T20:34:27.000Z,2018-06-01T20:34:27.000Z,1163,1,141
159,2023-01-09T21:09:21.000Z,21:09:21,Sin observaciones,2023-01-09T21:09:21.000Z,Sin especificar,Sin especificar,0,40.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-01-09T21:09:21.000Z,2023-01-09T21:09:21.000Z,1163,1,141
160,2018-06-02T19:07:45.000Z,19:07:45,se presenta con lesiones pustulosas y eritematosas en zona de miembros anteriores y pecho. se le realiza raspaje y se observa estafilococos y algunas hifasse le administra convenia y se le manda itranic c/24 hs por 30 dias.,2018-06-02T19:07:45.000Z,Sin especificar,Sin especificar,0,11,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-06-02T19:07:45.000Z,2018-06-02T19:07:45.000Z,1196,1,175
161,2023-06-16T20:12:36.000Z,20:12:36,Sin observaciones,2023-06-16T20:12:36.000Z,Sin especificar,Sin especificar,38.8,6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-06-16T20:12:36.000Z,2023-06-16T20:12:36.000Z,1215,1,195
163,2018-06-11T17:42:13.000Z,17:42:13,Se niega a mover  agitado no sube sillonEOG NORMAL Solo se ve algo de dolor en zona lumbosacratratamiento para dolor ( tramadol dipirona y meloxican)a domicilio dipirona y bioflexa volver para placa en unos dias,2018-06-11T17:42:13.000Z,Sin especificar,Sin especificar,39,12,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-06-11T17:42:13.000Z,2018-06-11T17:42:13.000Z,1224,1,204
165,2022-06-29T21:41:38.000Z,21:41:38,Mc: herida superficial en medial de MPD. Se realiza sutura quirurgica.Tto: meloxi y clavamox inyectable continuar tto via oral,2022-06-29T21:41:38.000Z,Sin especificar,Sin especificar,0,20,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-06-29T21:41:38.000Z,2022-06-29T21:41:38.000Z,72,1,225
166,2021-11-29T18:46:21.000Z,18:46:21,MC CLAUDICACION EN MAIEN CADERA. TAMBIEN DEMUESTRA DOLOR EN CADERATIENE GRANULOMA DE LAMIDO EN MAITRATAMIENTOMELOXIVET FLEXADIN  VOLVER EN 10 DIAS,2021-11-29T18:46:21.000Z,Sin especificar,Sin especificar,38,20,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-11-29T18:46:21.000Z,2021-11-29T18:46:21.000Z,80,1,247
168,2018-06-12T20:20:00.000Z,20:20:00,Sin observaciones,2018-06-12T20:20:00.000Z,Sin especificar,Sin especificar,0,5.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-06-12T20:20:00.000Z,2018-06-12T20:20:00.000Z,1272,1,252
169,2020-09-07T20:52:03.000Z,20:52:03,MCVOMITOS 3 DIAS SALMON c/limon indigestion ?? DIARREA gelatinosa obscura tenesmo hiporexiael domingo se le administro metoclorpramida y ranitidinaecografia higado imagen con especial alteracion en la parte canalicularmaropitandieta caseraneoenterofosfalumse extrae sangre para funcional digestivo,2020-09-07T20:52:03.000Z,Sin especificar,Sin especificar,38.1,6.25,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-09-07T20:52:03.000Z,2020-09-07T20:52:03.000Z,1281,1,261
171,2021-01-06T22:06:55.000Z,22:06:55,SE PRESENTA PORQUE NO ENCUENTRA ACOMODO PARA ACOSTARSE SE LE PALPA EL ABDOMEN DISTENDIDO Y MOLESTA.....T: SE LE ADMINISTRA CERENIA 0.7ML ,2021-01-06T22:06:55.000Z,Sin especificar,Sin especificar,38.5,6.75,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-01-06T22:06:55.000Z,2021-01-06T22:06:55.000Z,1281,1,261
173,2023-01-10T17:35:29.000Z,17:35:29,Mc: vomitos bilbiosis hace 3 dias y hoy. Presenta molestia abdominal a la palpacion. Gran colecta en sacos anales.Tto: cerenia dieta proteliv y stomorgyl por 10 dias.,2023-01-10T17:35:29.000Z,Sin especificar,Sin especificar,37.9,5.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-01-10T17:35:29.000Z,2023-01-10T17:35:29.000Z,1281,1,261
176,2023-02-28T20:48:04.000Z,20:48:04,Sin observaciones,2023-02-28T20:48:04.000Z,Sin especificar,Sin especificar,38.2,6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-02-28T20:48:04.000Z,2023-02-28T20:48:04.000Z,1281,1,261
178,2021-09-04T17:54:26.000Z,17:54:26,Mc: deformacion en mas en zona de dorso del cuello. Antecedente de pelea con otro perros hace 1 semana.Tto: a la incision se exspulsa contenido serosanguinolento. Cefalexina 500mg: 1 comp y 1/2 cada 12 horas durante 10 dias previcox 227mg: 3/4 comp por dia por 5 dias,2021-09-04T17:54:26.000Z,Sin especificar,Sin especificar,0,33,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-09-04T17:54:26.000Z,2021-09-04T17:54:26.000Z,1285,1,265
180,2018-08-02T18:38:00.000Z,18:38:00,Sin observaciones,2018-08-02T18:38:00.000Z,Sin especificar,Sin especificar,38.3,4.45,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-08-02T18:38:00.000Z,2018-08-02T18:38:00.000Z,1321,1,301
181,2020-06-19T21:43:34.000Z,21:43:34,MC frecuencia aumentada en la miccion y a veces con sangre molestia para sentar y caminarcome bien animo bienecografia   engrosamiento de paredes vesicales abundante ramificaciones mucosa sedimento eco lucidoanalisis orina tratamiento   inj   marbofloxacina  maropitan y meloxican,2020-06-19T21:43:34.000Z,Sin especificar,Sin especificar,38.5,12,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-06-19T21:43:34.000Z,2020-06-19T21:43:34.000Z,1329,1,309
183,2021-10-18T19:27:03.000Z,19:27:03,MC  ABSCESO CUTANEO EN ZONA PAROTIDEA IZQUIERDAAMOXICILINA  MELOXIVET,2021-10-18T19:27:03.000Z,Sin especificar,Sin especificar,38,12,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-10-18T19:27:03.000Z,2021-10-18T19:27:03.000Z,1329,1,309
186,2018-08-01T20:04:55.000Z,20:04:55,Sin observaciones,2018-08-01T20:04:55.000Z,Sin especificar,Sin especificar,0,16.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-08-01T20:04:55.000Z,2018-08-01T20:04:55.000Z,1358,1,338
188,2018-09-17T19:14:03.000Z,19:14:03,AUMENTO DE TAMAniO CON CLAUDICACION DE MIEMBRO POSTERIOR IZQUIERDO ESTUDIO rxMELOXICAN TRAMADOL DIPIRONA,2018-09-17T19:14:03.000Z,Sin especificar,Sin especificar,38.5,5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-09-17T19:14:03.000Z,2018-09-17T19:14:03.000Z,107,1,338
189,2018-06-18T20:58:04.000Z,20:58:04,PRESENTA VOMITOS (COMIO POLLO CON CREMA)LE ADMINISTRO CERENIA VUELVE MAniANA,2018-06-18T20:58:04.000Z,Sin especificar,Sin especificar,38.7,4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-06-18T20:58:04.000Z,2018-06-18T20:58:04.000Z,1361,1,341
191,2018-06-18T20:58:04.000Z,20:58:04,PRESENTA VOMITOS (COMIO POLLO CON CREMA)LE ADMINISTRO CERENIA VUELVE MAniANA,2018-06-18T20:58:04.000Z,Sin especificar,Sin especificar,38.7,4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-06-18T20:58:04.000Z,2018-06-18T20:58:04.000Z,1361,1,341
193,2019-05-16T16:45:33.000Z,16:45:33,VUELVE CON EL MISMO PROBLEMA ,2019-05-16T16:45:33.000Z,Sin especificar,Sin especificar,38.5,25,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-05-16T16:45:33.000Z,2019-05-16T16:45:33.000Z,1366,1,346
195,2018-06-19T20:58:02.000Z,20:58:02,Sin observaciones,2018-06-19T20:58:02.000Z,Sin especificar,Sin especificar,0,2.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-06-19T20:58:02.000Z,2018-06-19T20:58:02.000Z,1380,1,360
196,2018-06-21T16:47:05.000Z,16:47:05,Sin observaciones,2018-06-21T16:47:05.000Z,Sin especificar,Sin especificar,0,4.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-06-21T16:47:05.000Z,2018-06-21T16:47:05.000Z,1403,1,384
197,2018-06-21T17:05:55.000Z,17:05:55,dolor agudo en MPDA la inspeccion se comprueba retraccion del miembro posterior con dolor a la extension.se receta antinflamatorio y cita para el lunes 25 para control y estudioRX ,2018-06-21T17:05:55.000Z,Sin especificar,Sin especificar,38,4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-06-21T17:05:55.000Z,2018-06-21T17:05:55.000Z,1403,1,384
199,2018-06-26T19:16:49.000Z,19:16:49,Sin observaciones,2018-06-26T19:16:49.000Z,Sin especificar,Sin especificar,38.3,5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-06-26T19:16:49.000Z,2018-06-26T19:16:49.000Z,1041,1,18
201,2018-06-26T19:54:34.000Z,19:54:34,DOLOR LUMBO SACRO,2018-06-26T19:54:34.000Z,Sin especificar,Sin especificar,38,5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-06-26T19:54:34.000Z,2018-06-26T19:54:34.000Z,1041,1,18
203,2020-06-15T15:34:52.000Z,15:34:52,Estraccion de sangre para estudio prequirurgicoBioquimica renal y hepatica,2020-06-15T15:34:52.000Z,Sin especificar,Sin especificar,38,6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-06-15T15:34:52.000Z,2020-06-15T15:34:52.000Z,1041,1,18
205,2019-10-03T14:05:09.000Z,14:05:09,CLAUDICACION MAICODO CALIENTE AUMENTADO DE TAMAniORXPREVICOX 1 CADA 24 57MGALGEN  CADA 12  ARTROSAN  1 POR SEMANANOVEMINA EN LA NOCHEPOCO MOVIMIENTO,2019-10-03T14:05:09.000Z,Sin especificar,Sin especificar,38,15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-10-03T14:05:09.000Z,2019-10-03T14:05:09.000Z,1043,1,20
211,2018-07-02T21:55:56.000Z,21:55:56,DIARREA DESDE HACE 4 DIAS (HUBO CUMPLE Y VOMITO TOMATESETC)SI DOLOR ABDOMINAL S/PNEF CADA 8 HS Y DIETA DE ARROZ Y POLLO,2018-07-02T21:55:56.000Z,Sin especificar,Sin especificar,0,1.45,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-07-02T21:55:56.000Z,2018-07-02T21:55:56.000Z,5125,1,46
215,2023-06-20T18:14:08.000Z,18:14:08,realizamos placahay aumento de silueta cardica y patron bronquial muy aumentadopimovendan25mg cada 12cuortk 4mg/12furo 1/2 c/12cannabis 2 gotasagregamos previcox,2023-06-20T18:14:08.000Z,Sin especificar,Sin especificar,0,8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-06-20T18:14:08.000Z,2023-06-20T18:14:08.000Z,1083,1,60
216,2023-08-04T17:18:35.000Z,17:18:35,Sin observaciones,2023-08-04T17:18:35.000Z,Sin especificar,Sin especificar,0,25.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-08-04T17:18:35.000Z,2023-08-04T17:18:35.000Z,1086,1,63
217,2023-11-25T16:55:21.000Z,16:55:21,Mc: claudicacion en MPD. Hoy en dia no la presentaObesidadLeve bradicardiaPAM 136 PAS 152 PAD 126Molestia a nivel lumbo sacroSe indica bajar de peso virbac w y analisis sanguineos mas perfil tiroideo. ,2023-11-25T16:55:21.000Z,Sin especificar,Sin especificar,38.1,25.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-11-25T16:55:21.000Z,2023-11-25T16:55:21.000Z,1086,1,63
219,2018-11-07T21:31:08.000Z,21:31:08,ECO DIAGN PREniEZ POSTIVO SE VEN 4-5 SACOS CON EMBRIONES,2018-11-07T21:31:08.000Z,Sin especificar,Sin especificar,0,11.15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-11-07T21:31:08.000Z,2018-11-07T21:31:08.000Z,1090,1,67
220,2018-09-28T17:36:10.000Z,17:36:10,Sin observaciones,2018-09-28T17:36:10.000Z,Sin especificar,Sin especificar,38,2.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-09-28T17:36:10.000Z,2018-09-28T17:36:10.000Z,1094,1,71
222,2019-02-22T15:34:56.000Z,15:34:56,Sin observaciones,2019-02-22T15:34:56.000Z,Sin especificar,Sin especificar,38.5,3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-02-22T15:34:56.000Z,2019-02-22T15:34:56.000Z,1094,1,71
227,2022-08-02T20:29:26.000Z,20:29:26,Continuar con previcox 227mg 1/2 comp pord ia por 8 dias ranitidina 100mg 1/2 comp cada 12 horas por 8 dias stomorgyl 1 comp y 1/2 por dia por 10 dias gelsur cada 8 horas y dieta. Control el lunes,2022-08-02T20:29:26.000Z,Sin especificar,Sin especificar,38.4,13.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-08-02T20:29:26.000Z,2022-08-02T20:29:26.000Z,1125,1,102
230,2020-11-25T14:33:37.000Z,14:33:37,Intoxicacion en el campo fue atendida en Pan de AzucarHoy control  hepatico y renal,2020-11-25T14:33:37.000Z,Sin especificar,Sin especificar,38,12,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-11-25T14:33:37.000Z,2020-11-25T14:33:37.000Z,34,1,107
234,2022-05-24T16:53:29.000Z,16:53:29,CONCURRE PARA DESPASITACION Y VACUNACION,2022-05-24T16:53:29.000Z,Sin especificar,Sin especificar,0,5.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-05-24T16:53:29.000Z,2022-05-24T16:53:29.000Z,5378,1,107
235,2018-07-16T17:03:00.000Z,17:03:00,CLAUDICACION MPI dificultad para levantarse  dolor en la extension forzada artrosis subluxacion?tratamientodieta   mobility suppotdexametasona  b1  condroprotectores inj  3 diascontinuar con tratamiento oral (AINES ?),2018-07-16T17:03:00.000Z,Sin especificar,Sin especificar,38,27,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-07-16T17:03:00.000Z,2018-07-16T17:03:00.000Z,1135,1,112
237,2024-02-07T15:11:42.000Z,15:11:42,Sin observaciones,2024-02-07T15:11:42.000Z,Sin especificar,Sin especificar,0,14.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-02-07T15:11:42.000Z,2024-02-07T15:11:42.000Z,1136,1,113
238,2019-08-24T13:31:22.000Z,13:31:22,CONTROL PARA DESPARASITACIONSE DESPARASITA CON ZYPIRAN,2019-08-24T13:31:22.000Z,Sin especificar,Sin especificar,38,14.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-08-24T13:31:22.000Z,2019-08-24T13:31:22.000Z,36,1,116
240,2019-10-24T19:58:59.000Z,19:58:59,SE LE ADMINISTRA ALIZIN 2 DIAS SEGUIDOS,2019-10-24T19:58:59.000Z,Sin especificar,Sin especificar,0,32.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-10-24T19:58:59.000Z,2019-10-24T19:58:59.000Z,1146,1,123
247,2018-07-28T21:12:00.000Z,21:12:00,SE AUSCULTA MEJOR EL PULMON DEL LADO IZQ SIGUE CON MARBO INY,2018-07-28T21:12:00.000Z,Sin especificar,Sin especificar,38.7,29.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-07-28T21:12:00.000Z,2018-07-28T21:12:00.000Z,1155,1,132
248,2020-11-06T14:34:43.000Z,14:34:43,diarrea  ha estado tomando  aparte del tratamiento iniciado en BS As lisados de Calvi  ha comenzado con problemas en la locomocion (dismetria)dolor abdominalTratamiento maropitan organew y dietavolver en 24hrs,2020-11-06T14:34:43.000Z,Sin especificar,Sin especificar,38,12,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-11-06T14:34:43.000Z,2020-11-06T14:34:43.000Z,41,1,138
252,2020-05-19T20:51:52.000Z,20:51:52,Sin observaciones,2020-05-19T20:51:52.000Z,Sin especificar,Sin especificar,0,28,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-05-19T20:51:52.000Z,2020-05-19T20:51:52.000Z,1161,1,139
253,2020-10-28T21:06:32.000Z,21:06:32,presenta garrapatas.... se le envia pipeta y desparasitarla,2020-10-28T21:06:32.000Z,Sin especificar,Sin especificar,0,29.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-10-28T21:06:32.000Z,2020-10-28T21:06:32.000Z,1161,1,139
254,2021-02-24T20:50:07.000Z,20:50:07,Tumor en Mama del lado izquierdo en 1 mes vuelve a control,2021-02-24T20:50:07.000Z,Sin especificar,Sin especificar,0,29.55,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-02-24T20:50:07.000Z,2021-02-24T20:50:07.000Z,1161,1,139
255,2021-05-26T19:02:53.000Z,19:02:53,mcalopecia y folicultis en zona abdominal ventral con nodulos que se le hace citologia,2021-05-26T19:02:53.000Z,Sin especificar,Sin especificar,38,30,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-05-26T19:02:53.000Z,2021-05-26T19:02:53.000Z,1161,1,139
257,2021-08-03T20:48:47.000Z,20:48:47,comienza tratamiento para adelgazar se le ven comedones en varios lados y se les recomienda realizar control tiroideo,2021-08-03T20:48:47.000Z,Sin especificar,Sin especificar,0,30,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-08-03T20:48:47.000Z,2021-08-03T20:48:47.000Z,1161,1,139
259,2020-04-14T17:02:03.000Z,17:02:03,Sin observaciones,2020-04-14T17:02:03.000Z,Sin especificar,Sin especificar,38,32,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-04-14T17:02:03.000Z,2020-04-14T17:02:03.000Z,42,1,142
262,2020-08-20T21:41:03.000Z,21:41:03,Mc: rascado intenso erojecimiento erosion en pecho axilas e ingles. Se observan pustulas.Tto: prednisolona 20mg 1 comprimido y medio todos los dias por 2 semanas. Cefalexina 500mg 1 cpmprimido y medio cada 12 horas por 2 semanas  ,2020-08-20T21:41:03.000Z,Sin especificar,Sin especificar,0,32,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-08-20T21:41:03.000Z,2020-08-20T21:41:03.000Z,42,1,142
263,2020-11-23T19:34:18.000Z,19:34:18,Sin observaciones,2020-11-23T19:34:18.000Z,Sin especificar,Sin especificar,0,37,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-11-23T19:34:18.000Z,2020-11-23T19:34:18.000Z,42,1,142
264,2021-01-05T20:12:38.000Z,20:12:38,Mc: consulta por foliculitis sobretodo en ventral de cuello y dorso.Tto: prednisolona 20mg 1 comprimido y 3/4 cefalexina 500mg 1comp y 1/2 por 10 dias. ,2021-01-05T20:12:38.000Z,Sin especificar,Sin especificar,0,36,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-01-05T20:12:38.000Z,2021-01-05T20:12:38.000Z,42,1,142
265,2024-01-19T19:52:10.000Z,19:52:10,Sin observaciones,2024-01-19T19:52:10.000Z,Sin especificar,Sin especificar,0,34.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-19T19:52:10.000Z,2024-01-19T19:52:10.000Z,42,1,142
266,2018-07-31T20:25:19.000Z,20:25:19,PRESENTA LESIONES COMPATIBLES CON DEMODEX A NIVEL DE OREJA Y ENTRE DEDOS....TAMBIEN PRESENTA COLLARINES EN LA INGLE Y AXILAS... SE LE MANDA NEXGARD VUELVE EN 7 DIAS,2018-07-31T20:25:19.000Z,Sin especificar,Sin especificar,0,14.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2018-07-31T20:25:19.000Z,2018-07-31T20:25:19.000Z,1169,1,147
