id,fecha,hora,anamnesis,agendado,eog,tratamiento,temperatura,peso,referencia,notaCaja,atendidoPor,pendiente,aFuturo,createdAt,updatedAt,MascotumId,referenciumId,ClienteId
102,"2022-11-23 00:00:00",00:00:00,"Sin especificar","2022-11-23 00:00:00","Sin especificar","ALERGIA 14:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",48,6,28
103,"2023-02-06 00:00:00",00:00:00,"Sin especificar","2023-02-06 00:00:00","Sin especificar","CONTROL 19:45",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",31,6,13
104,"2023-01-12 00:00:00",00:00:00,"Sin especificar","2023-01-12 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",210,6,96
105,"2022-11-29 00:00:00",00:00:00,"Sin especificar","2022-11-29 00:00:00","Sin especificar","CONTROL DEL ODIO",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",49,6,30
106,"2023-01-02 00:00:00",00:00:00,"Sin especificar","2023-01-02 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",252,6,76
107,"2022-01-09 00:00:00",00:00:00,"Sin especificar","2022-01-09 00:00:00","Sin especificar",19.30,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",202,6,1562
108,"2022-11-29 00:00:00",00:00:00,"Sin especificar","2022-11-29 00:00:00","Sin especificar",CONTROL,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",47,6,27
109,"2022-11-24 00:00:00",00:00:00,"Sin especificar","2022-11-24 00:00:00","Sin especificar","CONTROL DE ALERGIA POR LAMIDO",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",31,6,13
110,"2023-01-07 00:00:00",00:00:00,"Sin especificar","2023-01-07 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",252,6,76
111,"2023-01-09 00:00:00",00:00:00,"Sin especificar","2023-01-09 00:00:00","Sin especificar","CONTROL 14:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",316,6,46
112,"2022-12-19 00:00:00",00:00:00,"Sin especificar","2022-12-19 00:00:00","Sin especificar","REACCION ALERGICA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",689,6,1474
113,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",143,6,1413
114,"2023-01-12 00:00:00",00:00:00,"Sin especificar","2023-01-12 00:00:00","Sin especificar","CONTROL 19:15",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",213,6,100
115,"2023-01-09 00:00:00",00:00:00,"Sin especificar","2023-01-09 00:00:00","Sin especificar","CONTROL 19:45",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",300,6,38
116,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","CONTROL 14:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",114,6,1401
117,"2023-01-09 00:00:00",00:00:00,"Sin especificar","2023-01-09 00:00:00","Sin especificar","CONTROL 19:45",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",325,6,50
118,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","CONTROL 15:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",708,6,1478
119,"2023-02-19 00:00:00",00:00:00,"Sin especificar","2023-02-19 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",613,6,329
120,"2022-11-25 00:00:00",00:00:00,"Sin especificar","2022-11-25 00:00:00","Sin especificar","CONTROL GRAMPAS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",5,6,2
121,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","RECORDAR VACUNA O DESPARACITACION SINO ECHO NADA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",630,6,1450
122,"2023-01-10 00:00:00",00:00:00,"Sin especificar","2023-01-10 00:00:00","Sin especificar","CONTROL 14:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",233,6,109
123,"2023-01-04 00:00:00",00:00:00,"Sin especificar","2023-01-04 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",284,6,97
124,"2022-11-24 00:00:00",00:00:00,"Sin especificar","2022-11-24 00:00:00","Sin especificar",REPETIR,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",201,6,52
125,"2023-01-16 00:00:00",00:00:00,"Sin especificar","2023-01-16 00:00:00","Sin especificar","RECORDAR CIRUGIA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",235,6,110
126,"2022-11-25 00:00:00",00:00:00,"Sin especificar","2022-11-25 00:00:00","Sin especificar","REPETIR DEXA Y BICO",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",32,6,18
127,"2023-01-09 00:00:00",00:00:00,"Sin especificar","2023-01-09 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",284,6,97
128,"2022-11-26 00:00:00",00:00:00,"Sin especificar","2022-11-26 00:00:00","Sin especificar","CONTROL DE HERIDA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",209,6,56
129,"2022-12-20 00:00:00",00:00:00,"Sin especificar","2022-12-20 00:00:00","Sin especificar","CONTROL 14:00 HS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",714,6,1479
130,"2022-12-20 00:00:00",00:00:00,"Sin especificar","2022-12-20 00:00:00","Sin especificar","CONTROLAR DIARREA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",716,6,1480
131,"2023-01-09 00:00:00",00:00:00,"Sin especificar","2023-01-09 00:00:00","Sin especificar","RECORDAR VACUNACION (RABIA)",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",227,6,62
132,"2023-01-13 00:00:00",00:00:00,"Sin especificar","2023-01-13 00:00:00","Sin especificar","CONTROL 14:'00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",76,6,1516
133,"2023-01-06 00:00:00",00:00:00,"Sin especificar","2023-01-06 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",227,6,62
134,"2023-01-10 00:00:00",00:00:00,"Sin especificar","2023-01-10 00:00:00","Sin especificar","CONTROL 14:15",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",236,6,112
135,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",720,6,1482
136,"2023-02-24 00:00:00",00:00:00,"Sin especificar","2023-02-24 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",613,6,329
137,"2023-12-09 00:00:00",00:00:00,"Sin especificar","2023-12-09 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",604,6,1445
138,"2023-02-24 00:00:00",00:00:00,"Sin especificar","2023-02-24 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",210,6,96
139,"2023-01-11 00:00:00",00:00:00,"Sin especificar","2023-01-11 00:00:00","Sin especificar","CONTROL 14:15",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",267,6,1577
140,"2022-12-26 00:00:00",00:00:00,"Sin especificar","2022-12-26 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",683,6,1472
141,"2023-02-20 00:00:00",00:00:00,"Sin especificar","2023-02-20 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",210,6,96
142,"2022-11-30 00:00:00",00:00:00,"Sin especificar","2022-11-30 00:00:00","Sin especificar","CONTROL ALERGIA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",212,6,57
143,"2023-01-13 00:00:00",00:00:00,"Sin especificar","2023-01-13 00:00:00","Sin especificar","CONTROL 14:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",250,6,1573
144,"2023-01-11 00:00:00",00:00:00,"Sin especificar","2023-01-11 00:00:00","Sin especificar","CONTROL 14:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",37,6,1503
145,"2023-02-10 00:00:00",00:00:00,"Sin especificar","2023-02-10 00:00:00","Sin especificar",WSP,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",30,6,192
146,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",660,6,1460
147,"2023-01-11 00:00:00",00:00:00,"Sin especificar","2023-01-11 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",216,6,102
148,"2023-02-10 00:00:00",00:00:00,"Sin especificar","2023-02-10 00:00:00","Sin especificar",WSP,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",442,6,275
149,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",642,6,1455
150,"2023-02-09 00:00:00",00:00:00,"Sin especificar","2023-02-09 00:00:00","Sin especificar","RECORDAR DESPARACITACION O VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",621,6,335
151,"2022-01-11 00:00:00",00:00:00,"Sin especificar","2022-01-11 00:00:00","Sin especificar",14.30,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",316,6,46
152,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","MANDAR MENSAJE COMO SIGUE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",723,6,1483
153,"2023-02-09 00:00:00",00:00:00,"Sin especificar","2023-02-09 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",739,6,336
154,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","CONTROL 19:15",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",636,6,1453
155,"2023-01-10 00:00:00",00:00:00,"Sin especificar","2023-01-10 00:00:00","Sin especificar",15.00HS,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",238,6,113
156,"2023-01-25 00:00:00",00:00:00,"Sin especificar","2023-01-25 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",303,6,41
157,"2022-12-22 00:00:00",00:00:00,"Sin especificar","2022-12-22 00:00:00","Sin especificar","CONTROL 14:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",732,6,1486
158,"2023-01-30 00:00:00",00:00:00,"Sin especificar","2023-01-30 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",303,6,41
159,"2022-12-21 00:00:00",00:00:00,"Sin especificar","2022-12-21 00:00:00","Sin especificar","CONTROL 14:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",714,6,1479
160,"2022-12-21 00:00:00",00:00:00,"Sin especificar","2022-12-21 00:00:00","Sin especificar","CONTROL 19:20",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",660,6,1460
161,"2023-01-29 00:00:00",00:00:00,"Sin especificar","2023-01-29 00:00:00","Sin especificar","RECORDAR CONTROL",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",620,6,1447
162,"2023-12-20 00:00:00",00:00:00,"Sin especificar","2023-12-20 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",741,6,1489
163,"2023-01-10 00:00:00",00:00:00,"Sin especificar","2023-01-10 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",240,6,115
164,"2023-01-14 00:00:00",00:00:00,"Sin especificar","2023-01-14 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",189,6,1558
165,"2023-12-17 00:00:00",00:00:00,"Sin especificar","2023-12-17 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",741,6,1489
166,"2023-01-13 00:00:00",00:00:00,"Sin especificar","2023-01-13 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",202,6,1562
167,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","MORDIDO POR PERRO",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",736,6,1487
168,"2023-01-16 00:00:00",00:00:00,"Sin especificar","2023-01-16 00:00:00","Sin especificar",CONTROL,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",308,6,42
169,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","REPETIR FOR E PEN",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",2,6,1493
170,"2023-01-13 00:00:00",00:00:00,"Sin especificar","2023-01-13 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",308,6,42
171,"2022-12-26 00:00:00",00:00:00,"Sin especificar","2022-12-26 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",675,6,1465
172,"2023-02-06 00:00:00",00:00:00,"Sin especificar","2023-02-06 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",768,6,339
173,"2023-01-10 00:00:00",00:00:00,"Sin especificar","2023-01-10 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",242,6,116
174,"2023-01-11 00:00:00",00:00:00,"Sin especificar","2023-01-11 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",206,6,91
175,"2023-01-21 00:00:00",00:00:00,"Sin especificar","2023-01-21 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",676,6,1466
176,"2023-01-04 00:00:00",00:00:00,"Sin especificar","2023-01-04 00:00:00","Sin especificar","MANDAR MESAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",660,6,1460
177,"2022-12-23 00:00:00",00:00:00,"Sin especificar","2022-12-23 00:00:00","Sin especificar","CONTROL 19:20",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",10,6,1495
178,"2023-01-06 00:00:00",00:00:00,"Sin especificar","2023-01-06 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",13,6,1496
179,"2023-01-11 00:00:00",00:00:00,"Sin especificar","2023-01-11 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",13,6,1496
180,"2022-12-01 00:00:00",00:00:00,"Sin especificar","2022-12-01 00:00:00","Sin especificar","CONTROL POR OTITIS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",220,6,60
181,"2022-12-26 00:00:00",00:00:00,"Sin especificar","2022-12-26 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",16,6,1497
182,"2023-02-06 00:00:00",00:00:00,"Sin especificar","2023-02-06 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",615,6,331
183,"2022-11-28 00:00:00",00:00:00,"Sin especificar","2022-11-28 00:00:00","Sin especificar",CONTROL,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",32,6,18
184,"2023-02-06 00:00:00",00:00:00,"Sin especificar","2023-02-06 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",433,6,269
185,"2022-11-28 00:00:00",00:00:00,"Sin especificar","2022-11-28 00:00:00","Sin especificar","CONSULTA POR ABCESO",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",229,6,63
