id,fechaAlta,hora,anamnesis,fechaAlta,eog,tratamiento,Temperatura,Peso,referencia,notaCaja,atendidoPor,pendiente,aFuturo,fechaAlta,fechaAlta,mascotumId,referenciumId,clienteId
305,2018-05-30T16:55:02.000Z,16:55:02,"INCONTINENCIA URINARIA
EXAMEN 
dolor abdominal resto de los parametros no se encuentra nada a destacar
tratamiento
cerenia 
previcox
amoxicilina clavulanico",2018-05-30T16:55:02.000Z,EXAMEN,"Analisis de Laboratorio FUNCIONAL RENAL
ORINA",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-30T16:55:02.000Z,2018-05-30T16:55:02.000Z,173,1,1537
306,2019-02-13T22:31:17.000Z,22:31:17,"Sin anamnesis",2019-02-13T22:31:17.000Z,EXAMEN,"Analisis de Laboratorio ORINA (TIRA REACTIVA)
GLUCOSA NEG
BILIRRUB NEG
CUERPOS CETO NEG
DENSIDAD 1010
SANGRE NEG
PH 6.5
PROTEINAS 100mg/dl
UROBIL  NEG
NITRATOS  NEG
LEUOCITOS 2+",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2019-02-13T22:31:17.000Z,2019-02-13T22:31:17.000Z,173,1,1537
307,2018-05-29T21:50:43.000Z,21:50:43,"Sin anamnesis",2018-05-29T21:50:43.000Z,DESPARASITACION,GRANTELM,0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-29T21:50:43.000Z,2018-05-29T21:50:43.000Z,177,1,1541
308,2018-05-29T20:33:57.000Z,20:33:57,"FALTA QUE LE MANDO ADRI",2018-05-29T20:33:57.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-29T20:33:57.000Z,2018-05-29T20:33:57.000Z,179,1,1544
309,2018-05-29T20:12:48.000Z,20:12:48,"VOMITOS Y DIARREA DESDE EL SABADO, LO VE UN COLEGA Y LE ADM BUSCAPINA
SE LE ADM ONDANSETRON Y GELSUR M 
SE LE ENVIA A DOMICILIO PILERAN (20GOTAS) Y SULFAGEL (8HS) Y DIETA (I/D HUMEDO)
MAÑANA VUELVEN A CONTROL",2018-05-29T20:12:48.000Z,"Consulta general","Sin tratamiento",38.4,13.9,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-29T20:12:48.000Z,2018-05-29T20:12:48.000Z,181,1,1547
310,2024-05-10T20:29:15.000Z,20:29:15,"Sin anamnesis",2024-05-10T20:29:15.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2024-05-10T20:29:15.000Z,2024-05-10T20:29:15.000Z,134,1,1450
311,2019-11-02T21:40:44.000Z,21:40:44,"Sin anamnesis",2019-11-02T21:40:44.000Z,DESPARASITACION,"NEXGARD SPECTRA",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2019-11-02T21:40:44.000Z,2019-11-02T21:40:44.000Z,136,1,1450
312,2022-05-06T21:50:26.000Z,21:50:26,"Presenta irritación peri orbital. Se rasca seguido 
Se le administra dexa",2022-05-06T21:50:26.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-05-06T21:50:26.000Z,2022-05-06T21:50:26.000Z,136,1,1450
313,2023-01-02T17:38:50.000Z,17:38:50,"Sin anamnesis",2023-01-02T17:38:50.000Z,DESPARASITACION,"NEXGARD SPECTRA",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-01-02T17:38:50.000Z,2023-01-02T17:38:50.000Z,136,1,1450
314,2023-02-25T20:21:41.000Z,20:21:41,"Sin anamnesis",2023-02-25T20:21:41.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-02-25T20:21:41.000Z,2023-02-25T20:21:41.000Z,136,1,1450
315,2023-03-31T03:43:39.000Z,03:43:39,"consulta de urgencia porque comió chocolate
presenta nauseas, tremores, incoordinacion, midriasis. Dueña dio un hepvet
tto fluidoterapia ringer  cerenia hepagen prothemai dexa dipirona midazolam",2023-03-31T03:43:39.000Z,"Consulta general","Sin tratamiento",0,39.4,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-03-31T03:43:39.000Z,2023-03-31T03:43:39.000Z,136,1,1450
316,2018-05-30T21:07:40.000Z,21:07:40,"NO COMIO. CORTO VOMITOS Y NO HIZO DIARREA EN LA TARDE
CONTINUA CON SULFAGEL (C/8HS) Y SE LE REPITE ONDANSETRON",2018-05-30T21:07:40.000Z,"Consulta general","Sin tratamiento",38.2,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-30T21:07:40.000Z,2018-05-30T21:07:40.000Z,181,1,1547
317,2018-05-30T17:11:45.000Z,17:11:45,"DECAIMIENTO , DOLOR ABDOMINAL, ANOREXIA
T  37,4
DOLOR ABDOMINAL IMPORTANTE 
MATERIA FECAL BLANDA PEGADA EN LA COLA
TRATAMIENTO   
FLUIDOTERAPIA COMPLEMENTADA CON K
CERENIA
BUSCAPINA",2018-05-30T17:11:45.000Z,EXAMEN,"Analisis de Laboratorio PERFIL GERIATRICO LACLIVET",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-30T17:11:45.000Z,2018-05-30T17:11:45.000Z,185,1,1552
318,2018-05-31T18:08:32.000Z,18:08:32,"Buen color de mucosas 
Continua el dolor abdominal 
Respiración cortada sonido torácico disminuido",2018-05-31T18:08:32.000Z,"Consulta general","Sin tratamiento",37.4,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-31T18:08:32.000Z,2018-05-31T18:08:32.000Z,185,1,1552
319,2018-05-31T21:17:37.000Z,21:17:37,"SE LE REALIZA ECO Y SE LE SACA RX DE ABDOMEN Y TORAX
SE OBSERVA RIÑON IZQ POLIQUISTICO Y UNA GRAN MASA A NIVEL ABDOMINAL CONTINUO A DIAFRAGMA. SE PUNCIONA PARA HACER CITOLOGIA",2018-05-31T21:17:37.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-31T21:17:37.000Z,2018-05-31T21:17:37.000Z,185,1,1552
320,2023-03-30T14:16:23.000Z,14:16:23,"Mc: diarrea explosiva desde hace 3 días. 
Molestia general en abdomen. 

Tto: cerenia, neodimetrogin, dieta.",2023-03-30T14:16:23.000Z,"Consulta general","Sin tratamiento",38.5,9.6,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-03-30T14:16:23.000Z,2023-03-30T14:16:23.000Z,187,1,1552
321,2023-11-13T23:26:31.000Z,23:26:31,"Mc: decaimiento desde ayer, hoy no quiso comer. 
Vomitos biliosos de forma frecuente y en cualquier momento del dia, sin alimento. 
Ademas estornudos desde hace unos dias. 
Reflejo tusigeno positivo. 
Auscultacion pulomar y cardiaca sp. 
Abdomen distendido, con gas. Ademas molestia en hipocondrios, sobretodo el izquierdo.
Se extrae sangre. 
Se indica ecografia abodminal para ver bazo principalmente. 

Tto: cerenia, hepatone, dipirona y ranitidina.",2023-11-13T23:26:31.000Z,"Consulta general","Sin tratamiento",39.2,9.8,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-11-13T23:26:31.000Z,2023-11-13T23:26:31.000Z,187,1,1552
322,2023-11-14T18:14:34.000Z,18:14:34,"Viene a control, tutora lo ve un poquito mas animado, comio un poco. 
No presenta jadeo como ayer, tampoco se palpa gran molestia en hipocondrios, sino mas bien en abdomen medio. 
Se indica ecografia abdominal

Tto: meloxi, ranitidina, hematon inyectables. Se indico mañana comenzar con hemolitan y hepvet liquido.",2023-11-14T18:14:34.000Z,"Consulta general","Sin tratamiento",38.5,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-11-14T18:14:34.000Z,2023-11-14T18:14:34.000Z,187,1,1552
323,2023-11-14T18:34:37.000Z,18:34:37,"Sin anamnesis",2023-11-14T18:34:37.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-11-14T18:34:37.000Z,2023-11-14T18:34:37.000Z,187,1,1552
324,2023-11-15T18:33:45.000Z,18:33:45,"esta un poco mejor pero no quiere comer
se le hace frotis de sangre
dolor abdominal
maropitan y dipirona",2023-11-15T18:33:45.000Z,"Consulta general","Sin tratamiento",38.4,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-11-15T18:33:45.000Z,2023-11-15T18:33:45.000Z,187,1,1552
325,2023-11-16T20:03:53.000Z,20:03:53,"Viene a control, aun sigue sin comer. Lo ven algo mas activo. 
Se realiza hemograma y se evidencia una disminucion del hto a comparacion del analisis del 13/11. Se realiza un frotis de sangre, no se evidencian hemoparasitos pero si gran cantidad de leucocitos, eritrocitos acumulados y amorfos. Ademas se le realizo test rapido de idexx de hemoparasitos los cuales arrojaron resultados negativos. 

Tto: fluidoterapia con cateter, hematon, metabolace, hepagen, meloxi, 2.5 ml de doxiciclina.",2023-11-16T20:03:53.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-11-16T20:03:53.000Z,2023-11-16T20:03:53.000Z,187,1,1552
326,2023-11-16T20:08:00.000Z,20:08:00,"Sin anamnesis",2023-11-16T20:08:00.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-11-16T20:08:00.000Z,2023-11-16T20:08:00.000Z,187,1,1552
327,2023-11-17T21:52:56.000Z,21:52:56,"Lo ven un poco mejor, se repite tratamiento. Se indica volver mañana, ademas darle doxi vía oral para el domingo.",2023-11-17T21:52:56.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-11-17T21:52:56.000Z,2023-11-17T21:52:56.000Z,187,1,1552
328,2023-10-06T16:03:07.000Z,16:03:07,"Sin anamnesis",2023-10-06T16:03:07.000Z,DESPARASITACION,"NEXGARD SPECTRA",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-10-06T16:03:07.000Z,2023-10-06T16:03:07.000Z,136,1,1450
329,2023-11-18T20:28:36.000Z,20:28:36,"control, comió de la mano de la dueña
se repite medicación
se observa jadeo y algunos tremores en canil",2023-11-18T20:28:36.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-11-18T20:28:36.000Z,2023-11-18T20:28:36.000Z,187,1,1552
330,2024-08-05T17:30:43.000Z,17:30:43,"MC: Dolor abdopminal
Dolor en columba lumbosacra
Colotrin pasta, previcox
Rx",2024-08-05T17:30:43.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2024-08-05T17:30:43.000Z,2024-08-05T17:30:43.000Z,136,1,1450
331,2024-08-05T12:00:00.000Z,12:00:00,"MC: Dolor abdominal
Propietaria relata que al levantarla llora y que cuando se le toca el abdomen llora
Dolor abdominal leve a la palpación. Dolor en columna lumbo sacra.
Disminucion de la luz intervertebral en L3-L4, L4-L5 y L5-L6.
Se indican 6 días de Previcox y colotrin y manejar el uso de Pregaba",2024-08-05T12:00:00.000Z,EXAMEN,"Radiografia 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2024-08-05T12:00:00.000Z,2024-08-05T12:00:00.000Z,136,1,1450
332,2018-06-01T16:45:15.000Z,16:45:15,"Aumento de la tos
A la auscultación contenido líquido, estertores 
Esta con cardial 1/2 cada 12hrs
Se le manda complemento de furosemide 1/4 cada 12",2018-06-01T16:45:15.000Z,"Consulta general","Sin tratamiento",38,4,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-06-01T16:45:15.000Z,2018-06-01T16:45:15.000Z,145,1,1279
333,2020-04-22T19:38:25.000Z,19:38:25,"Sin anamnesis",2020-04-22T19:38:25.000Z,DESPARASITACION,"NEXGARD SPECTRA",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-04-22T19:38:25.000Z,2020-04-22T19:38:25.000Z,1,1,1279
334,2020-09-18T20:28:25.000Z,20:28:25,"No come con tantas ganas como antes, a veces como pasto. No se evidencia alguna alteracion al EOG.
Se administro vacuna igual.",2020-09-18T20:28:25.000Z,VACUNA,SEXTUPLE,39.2,40,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-09-18T20:28:25.000Z,2020-09-18T20:28:25.000Z,1,1,1279
335,2023-11-27T12:00:00.000Z,12:00:00,"Continua decaido y con anorexia
Melena y vómitos 
Mucosas secas, leve enoftalmo
Se realiza chem donde se constata insuficiencia renal
Comienza ringer, hepatone, cerenia, azodyl. Ranitidina comprimido
Cubos de caldito",2023-11-27T12:00:00.000Z,"Consulta general","Sin tratamiento",36.7,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-11-27T12:00:00.000Z,2023-11-27T12:00:00.000Z,187,1,1552
336,2020-11-10T21:33:40.000Z,21:33:40,"Se le administra buscapina 
Presenta dolor abdominal",2020-11-10T21:33:40.000Z,"Consulta general","Sin tratamiento",38.5,40,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-11-10T21:33:40.000Z,2020-11-10T21:33:40.000Z,1,1,1279
337,2023-11-27T12:00:00.000Z,12:00:00,"Sin anamnesis",2023-11-27T12:00:00.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-11-27T12:00:00.000Z,2023-11-27T12:00:00.000Z,187,1,1552
338,2021-09-16T16:28:14.000Z,16:28:14,"Sin anamnesis",2021-09-16T16:28:14.000Z,VACUNA,SEXTUPLE,0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2021-09-16T16:28:14.000Z,2021-09-16T16:28:14.000Z,1,1,1279
339,2023-12-12T16:11:27.000Z,16:11:27,"concurre muy decaido
vómitos, tos y disnea
se repite medicacion iv",2023-12-12T16:11:27.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-12-12T16:11:27.000Z,2023-12-12T16:11:27.000Z,187,1,1552
340,2022-10-01T20:18:54.000Z,20:18:54,"Sin anamnesis",2022-10-01T20:18:54.000Z,VACUNA,Rabia,0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-10-01T20:18:54.000Z,2022-10-01T20:18:54.000Z,1,1,1279
341,2018-05-30T21:15:48.000Z,21:15:48,"FRACTURA DE TIBIA Y PERONE, SE LE REALIZA FIJACION EXTERNA
CLAVASEPTIN 250 POR 10 IDAS
PREVICOX 227MG 8 DIAS",2018-05-30T21:15:48.000Z,
